# klend-indexer demo result (B) — full slot-ordered history of obligation
# pubkey = BYojGuT56e2TUb8PQwRyT1wL5X5Ekv4kZH1HUQgBu6Zg  (hex 9CBAB5F9B9F21F08DA5F515653BBE3732287A45B8F18526E120E8767073C127B)
# paged in 1000-row pages with a (slot, write_version) cursor (klend_ro max_result_rows=1000), captured 2026-08-14 10:22:02
# columns: slot write_version health_factor_bps num_deposits num_borrows
437409166	1286	1368668	1	1
437409180	1340	1347160	1	1
437409411	2380	1394399	1	1
437409515	1760	1350215	1	1
437409529	1096	1356686	1	1
437409561	1472	1350904	1	1
437409686	2243	1362159	1	1
437409692	1357	1403091	1	1
437409694	1111	1369581	1	1
437409833	1521	1363287	1	1
437409836	1470	1356523	1	1
437409870	2699	1378106	1	1
437409873	1412	1358135	1	1
437410015	1033	1351065	1	1
437410051	1900	1403656	1	1
437410066	1752	1354789	1	1
437410106	1953	1377580	1	1
437410137	1292	1389244	1	1
437410584	1147	1540438	1	1
437410613	2219	1456712	1	1
437410626	1092	1410359	1	1
437410631	2034	1394456	1	1
437410705	2091	1405322	1	1
437410744	1191	1415593	1	1
437410785	1539	1412202	1	1
437411078	1535	1413672	1	1
437411088	1101	1412285	1	1
437411104	1660	1396105	1	1
437411120	2058	1383238	1	1
437411158	2244	1372006	1	1
437411162	2082	1363328	1	1
437411229	2046	1355906	1	1
437411314	1906	1393884	1	1
437411356	2113	1358780	1	1
437411359	1106	1351104	1	1
437411361	1404	1386037	1	1
437411364	1771	1376616	1	1
437411392	2654	1345974	1	1
437411404	2374	1356580	1	1
437411624	1966	1539980	1	1
437411632	1143	1366280	1	1
437411639	2131	1618716	1	1
437411641	2237	1444102	1	1
437411686	1963	1454448	1	1
437411874	1389	1404084	1	1
437411974	1393	1402667	1	1
437412161	2151	1717595	1	1
437412164	1113	1487129	1	1
437412176	1658	1409020	1	1
437412181	1916	1443251	1	1
437412286	1743	1411778	1	1
437412292	1353	1571135	1	1
437412294	1564	1429434	1	1
437412355	1735	1409631	1	1
437412362	1815	1454066	1	1
437412372	1958	1415089	1	1
437412379	2426	1419241	1	1
437412568	1140	1511829	1	1
437412574	2333	1678181	1	1
437412577	1364	1917489	1	1
437412579	2024	1473332	1	1
437412609	1863	1443051	1	1
437412611	2391	1420481	1	1
437412782	1141	1402382	1	1
437412797	1293	1502469	1	1
437412826	2117	1413346	1	1
437412943	1443	1503231	1	1
437412989	2230	1422727	1	1
437413008	2146	1703900	1	1
437413011	1545	1455760	1	1
437413018	2118	1430047	1	1
437413025	1803	1488487	1	1
437413035	1860	1751524	1	1
437413052	2286	1506874	1	1
437413144	1990	1513861	1	1
437413196	1124	1506999	1	1
437413297	1055	1513946	1	1
437413304	1430	1508788	1	1
437413426	1103	1527455	1	1
437413470	1611	1467846	1	1
437413547	1533	1458755	1	1
437413557	1520	1432966	1	1
437413604	2374	1446208	1	1
437413619	1384	1456667	1	1
437413639	1456	1411799	1	1
437413798	1270	1437858	1	1
437413832	2712	1448623	1	1
437413855	1987	1437254	1	1
437413888	2257	1563085	1	1
437413900	2231	1451877	1	1
437413936	2113	1472762	1	1
437413951	1892	1527688	1	1
437413976	1619	1421832	1	1
437414081	2066	1403066	1	1
437414226	1852	1389287	1	1
437414329	2223	1407448	1	1
437414355	2495	1391219	1	1
437414388	1856	1397808	1	1
437414411	1640	1434730	1	1
437414417	2289	1507504	1	1
437414420	1871	1479669	1	1
437414441	1124	1469753	1	1
437414522	1506	1440302	1	1
437414538	2167	1460629	1	1
437414560	2097	1441854	1	1
437414563	1494	1544226	1	1
437414580	1241	1456118	1	1
437414713	1637	1470899	1	1
437414725	2206	1458286	1	1
437414730	2340	1602977	1	1
437414738	1250	1478401	1	1
437414778	1057	1446123	1	1
437414787	1925	1466331	1	1
437414794	1919	1448456	1	1
437414850	1727	1534301	1	1
437414871	2227	1460439	1	1
437414990	1183	1570532	1	1
437415008	1364	2169521	1	1
437415010	1511	1630368	1	1
437415017	1766	1548576	1	1
